id,company_name,tax
2891,CÔNG TY CỔ PHẦN Nhiệt điện Bà Rịa,3500701305
2892,CÔNG TY CỔ PHẦN Đầu tư phát triển xây dựng (DIC) số 2,3500707730
2893,Công ty Cổ phần Du lịch Thành Thành Công,3500753423
2894,CÔNG TY CỔ PHẦN Thương mại và Dịch vụ Dầu khí Vũng Tàu,3500755050
2895,CÔNG TY CỔ PHẦN Kỹ thuật Nhiệt Mèo Đen,3500773109
2896,Công ty Cổ phần Đầu tư Dầu khí Sao Mai - Bến Đình,3500794814
2897,CÔNG TY CỔ PHẦN CNG Việt Nam,3500800828
2898,CÔNG TY CỔ PHẦN Chế tạo giàn khoan dầu khí,3500806844
2899,CÔNG TY CỔ PHẦN Đầu tư Khu công nghiệp Dầu khí Long Sơn,3500811001
2900,Công ty Cổ phần Vận hành và Xây lắp PTSC,3500818790
2901,Công Ty Cổ Phần Thép Tấm Lá Thống Nhất,3500820408
2902,CÔNG TY CỔ PHẦN Sông Đà - Đất Vàng,3500821948
2903,CÔNG TY CỔ PHẦN Xây dựng Công nghiệp và dân dụng dầu khí,3500832971
2904,Công ty cổ phần xây lắp đường ống bể chứa Dầu Khí,3500833615
2905,Công ty Cổ phần Du lịch Quốc tế Vũng Tàu,3500833679
2906,CÔNG TY CỔ PHẦN Kết cấu kim loại và lắp máy dầu khí,3500834094
2907,CÔNG TY CỔ PHẦN Bao bì Đạm Phú Mỹ,3500874315
2908,Công ty cổ phần Sản xuất và Đầu tư Hoàng Gia,3501459505
2909,Tổng Công ty Phát điện 3 - Công ty cổ phần,3502208399
2910,Công ty cổ phần Mạ kẽm công nghiệp Vingal - Vnsteel,3600239028
2911,CÔNG TY CỔ PHẦN Dây và Cáp điện Taya Việt Nam,3600241468
2912,Công Ty Cổ Phần Thực phẩm Quốc tế,3600245631
2913,CÔNG TY CỔ PHẦN Dược Đồng Nai,3600248086
2914,Công ty CP SAM Holdings,3600253537
2915,CÔNG TY CỔ PHẦN Công nghiệp Gốm sứ Taicera,3600254001
2916,CÔNG TY CỔ PHẦN Tổng hợp Gỗ Tân Mai,3600254266
2917,CÔNG TY CỔ PHẦN Công nghiệp Tung Kuang,3600254361
2918,Công Ty Cổ phần Điện tử Biên Hòa,3600254548
2919,CÔNG TY CỔ PHẦN MIỀN ĐÔNG,3600256545
2920,Công ty Cổ phần Cao su công nghiệp,3600259017
2921,Công ty CP Cấp nước Đồng Nai,3600259296
2922,Công Ty Cổ Phần Đầu tư xây dựng và Vật liệu Đồng Nai,3600259352
2923,Công ty CP Phát triển Đô thị Công nghiệp Số 2,3600259560
2924,CÔNG TY CỔ PHẦN Đồng Tiến,3600259810
2925,CÔNG TY CỔ PHẦN Công trình Giao thông Đồng Nai,3600259916
2926,CÔNG TY CỔ PHẦN Vinacafe Biên Hòa,3600261626
2927,Công Ty Cổ Phần Hòa Việt,3600262193
2928,CÔNG TY CỔ PHẦN Nông súc sản Đồng Nai,3600267730
2929,Công ty Cổ phần Chăn nuôi Phú Sơn,3600271092
2930,Công ty Cổ phần Môi trường Sonadezi,3600274914
2931,CÔNG TY CỔ PHẦN Xây dựng và Sản xuất vật liệu xây dựng Biên Hòa,3600275107
2932,CÔNG TY CỔ PHẦN Du lịch Đồng Nai,3600276414
2933,CÔNG TY CỔ PHẦN Tổng công ty Tín Nghĩa,3600283394
2934,CÔNG TY CỔ PHẦN Vật tư Nông nghiệp Đồng Nai,3600333736
2935,CÔNG TY CỔ PHẦN Cảng Đồng Nai,3600334112
2936,Tổng công ty CP Phát triển Khu công nghiệp (Sonadezi),3600335363
2937,Công ty cổ phần bê tông Biên Hòa,3600448180
2938,CÔNG TY CỔ PHẦN Sơn Đồng Nai,3600451024
2939,CÔNG TY CỔ PHẦN ĐẦU TƯ PHÁT TRIỂN CƯỜNG THUẬN IDICO,3600459834
2940,Công ty cổ phần Hóa An,3600464464
2941,CÔNG TY CỔ PHẦN Tấm lợp vật liệu xây dựng Đồng Nai,3600475018
2942,CÔNG TY CỔ PHẦN Đầu tư phát triển nhà và đô thị IDICO,3600486108
2943,CÔNG TY CỔ PHẦN Tập đoàn Thép Tiến Lên,3600512830
2944,CÔNG TY CỔ PHẦN Nông nghiệp Dinh dưỡng Quốc tế,3600618918
2945,Công ty cổ phần Bột giặt NET,3600642822
2946,CÔNG TY CỔ PHẦN Sonadezi long thành,3600649539
2947,Công ty Cổ phần Vật liệu xây dựng và chất đốt Đồng Nai,3600661303
2948,CÔNG TY CỔ PHẦN DNP HOLDING,3600662561
2949,CÔNG TY CỔ PHẦN Gạch Men Thanh Thanh,3600665643
2950,CÔNG TY CỔ PHẦN Thống Nhất,3600667859
2951,CÔNG TY CỔ PHẦN DIC Đồng Tiến,3600692809
2952,Công ty Cổ phần Dây cáp điện Việt Thái,3600751476
2953,Công ty Cổ phần SAMETEL,3600850734
2954,CÔNG TY CỔ PHẦN CƠ KHÍ LUYỆN KIM,3600869728
2955,CÔNG TY CỔ PHẦN Dịch vụ Sonadezi,3600890938
2956,CÔNG TY CỔ PHẦN Điện Lực Dầu Khí Nhơn Trạch 2,3600897316
2957,CÔNG TY CỔ PHẦN Sonadezi Châu Đức,3600899948
2958,CÔNG TY CỔ PHẦN THÉP VICASA - VNSTEEL,3600961762
2959,CÔNG TY CỔ PHẦN Phát triển khu công nghiệp Tín Nghĩa,3600964611
2960,CÔNG TY CỔ PHẦN Đầu tư xây dựng lắp máy IDICO,3600975839
2961,CÔNG TY CỔ PHẦN Cấp nước Nhơn Trạch,3600977120
2962,CÔNG TY CỔ PHẦN Dịch vụ và xây dựng cấp nước Đồng Nai,3600978879
2963,Công ty cổ phần Cấp nước Long Khánh,3600979223
2964,CÔNG TY CỔ PHẦN Xây dựng cao su Đồng Nai,3600986703
2965,Công ty Cổ phần Dầu khí Đầu tư Khai thác Cảng Phước An (PAP),3601010336
2966,Công ty Cổ phần Địa ốc Sacom,3601028125
2967,CÔNG TY CỔ PHẦN ICD Tân cảng - Long Bình,3601033213
2968,CÔNG TY CỔ PHẦN Sonadezi Long Bình,3601867699
2969,CÔNG TY CỔ PHẦN Đầu tư LDG,3602368420
2970,CÔNG TY CỔ PHẦN Thực phẩm G.C,3602503768
2971,CÔNG TY CỔ PHẦN Dịch vụ Bất động sản Đất Xanh,3602545493
2972,CÔNG TY CỔ PHẦN Sonadezi Giang Điền,3603474037
2973,Tập đoàn đầu tư và phát triển công nghiệp Becamex - CÔNG TY CỔ PHẦN,3700145020
2974,Công ty cổ phần nước - môi trường bình dương,3700145694
2975,CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ XÂY DỰNG 3-2,3700146225
2976,Tổng công ty Thương mại Xuất Nhập khẩu Thanh Lễ - CÔNG TY CỔ PHẦN,3700146458
2977,Công ty cổ phần cao su Phước Hòa,3700147532
2978,Tổng công ty Sản xuất - Xuất nhập khẩu Bình Dương - CÔNG TY CỔ PHẦN,3700148166
2979,CÔNG TY CỔ PHẦN Vật liệu và xây dựng Bình Dương,3700148529
2980,Công Ty CP Khoáng sản và Xây dựng Bình Dương,3700148825
2981,CÔNG TY CỔ PHẦN Tôn Đông Á,3700255880
2982,CÔNG TY CỔ PHẦN Thép Pomina,3700321364
2983,CÔNG TY CỔ PHẦN Full Power,3700330471
2984,CÔNG TY CỔ PHẦN Gạch ngói Nhị Hiệp,3700358798
2985,CÔNG TY CỔ PHẦN Cơ điện Dzĩ An,3700363445
2986,CÔNG TY CỔ PHẦN Beton 6,3700364079
2987,CÔNG TY CỔ PHẦN Đại Thiên Lộc,3700381282
2988,CÔNG TY CỔ PHẦN Tập đoàn Hoa Sen,3700381324
2989,CÔNG TY CỔ PHẦN Mirae,3700393217
2990,CÔNG TY CỔ PHẦN Chế biến gỗ Thuận An,3700403867
2991,CÔNG TY CỔ PHẦN Xây Dựng & Giao Thông Bình Dương,3700408992
2992,CÔNG TY CỔ PHẦN Kinh doanh và Phát triển Bình Dương,3700413826
2993,CÔNG TY CỔ PHẦN Bao bì PP Bình Dương,3700431078
2994,CÔNG TY CỔ PHẦN Thép Nam Kim,3700477019
2995,Công Ty Cổ Phần Chiếu xạ An Phú,3700480244
2996,Công ty cổ phần Logistics U&I,3700492666
2997,CÔNG TY CỔ PHẦN VKC HOLDINGS,3700510650
2998,Công ty Cổ phần Tập đoàn kỹ nghệ gỗ Trường Thành,3700530696
2999,CÔNG TY CỔ PHẦN Khu công nghiệp Nam Tân Uyên,3700621209
3000,CÔNG TY CỔ PHẦN Đầu tư và Kinh doanh Bất động sản,3700635875
3001,Công ty cổ phần Dược Enlie,3700683163
3002,CÔNG TY CỔ PHẦN Gỗ An Cường,3700748131
3003,CÔNG TY CỔ PHẦN Gạch Ngói Cao Cấp,3700762464
3004,CÔNG TY CỔ PHẦN Đá Núi Nhỏ,3700762471
3005,CÔNG TY CỔ PHẦN May mặc Bình Dương,3700769438
3006,CÔNG TY CỔ PHẦN ICD Tân cảng Sóng Thần,3700785006
3007,CÔNG TY CỔ PHẦN Phát triển đô thị,3700785535
3008,CÔNG TY CỔ PHẦN Kho vận Petec,3700791715
3009,CÔNG TY CỔ PHẦN Phát triển hạ tầng kỹ thuật,3700805566
3010,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,3700861497
3011,Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC,3700926112
3012,CÔNG TY CỔ PHẦN Khoáng sản Miền Đông AHP,3700927878
3013,CÔNG TY CỔ PHẦN Nước Thủ Dầu Một,3702226772
3014,CÔNG TY CỔ PHẦN Công nghệ Ha Lô,3702308640
3015,CÔNG TY CỔ PHẦN Bất động sản cho thuê Minh Bảo Tín,3702592225
3016,CÔNG TY CỔ PHẦN In tổng hợp Bình Dương,3702606911
3017,Công ty Cổ phần Cao su Đồng Phú,3800100376
3018,Công ty Cổ phần Cao su Sông Bé,3800100464
3019,CÔNG TY CỔ PHẦN Sản xuất kinh doanh Dược và Trang thiết bị y tế Việt Mỹ,3800237998
3020,CÔNG TY CỔ PHẦN Thủy điện Thác Mơ,3800311306
3021,CÔNG TY CỔ PHẦN KCN Cao su Bình Long,3800378251
3022,CÔNG TY CỔ PHẦN Thủy điện Srok Phu Miêng IDICO,3800407449
3023,CÔNG TY CỔ PHẦN Thủy điện Cần Đơn,3801068943
3024,CÔNG TY CỔ PHẦN Bảo hiểm Ngân hàng Nông nghiệp,
3025,CÔNG TY CỔ PHẦN Cao su Tây Ninh,3900242776
3026,Công ty Cổ phần Cao su Tân Biên,3900242832
3027,CÔNG TY CỔ PHẦN DU LỊCH - THƯƠNG MẠI TÂY NINH,3900244068
3028,CÔNG TY CỔ PHẦN THÀNH THÀNH CÔNG - BIÊN HÒA,3900244389
3029,CÔNG TY CỔ PHẦN Cáp treo Núi Bà Tây Ninh,3900309621
3030,CÔNG TY CỔ PHẦN Kỹ nghệ khoáng sản Quảng Nam,4000100139
3031,Công ty cổ phần Cẩm Hà,4000101407
3032,CÔNG TY CỔ PHẦN Lâm đặc sản xuất khẩu Quảng Nam,4000101608
3033,CÔNG TY CỔ PHẦN Du lịch - Dịch vụ Hội An,4000102418
3034,Công ty Cổ phần môi trường đô thị Quảng Nam,4000108321
3035,Công ty cổ phần Bê tông Hòa Cầm - Intimex,4000362102
3036,CÔNG TY CỔ PHẦN Đầu tư xây dựng và phát triển hạ tầng viễn thông,4000364082
3037,CÔNG TY CỔ PHẦN Vinaconex 25,4000378261
3038,CÔNG TY CỔ PHẦN Đầu tư và Phát triển Việt Trung Nam,4000386181
3039,CÔNG TY CỔ PHẦN Công trình giao thông Vận tải Quảng Nam,4000390766
3040,CÔNG TY CỔ PHẦN Đầu tư Phát triển Xây dựng - Hội An,4000391600
3041,CÔNG TY CỔ PHẦN Đầu tư và Sản xuất Petro Miền Trung,4000462724
3042,CÔNG TY CỔ PHẦN Thủy điện A Vương,4000478435
3043,CÔNG TY CỔ PHẦN Tư vấn và Đầu tư phát triển Quảng Nam,4001205776
3044,CÔNG TY CỔ PHẦN Xây dựng 47,4100258747
3045,Công ty cổ phần Cảng Quy Nhơn,4100258793
3046,CÔNG TY CỔ PHẦN Xây lắp điện Tuy Phước Bình Định,4100258916
3047,CÔNG TY CỔ PHẦN Cấp thoát nước Bình Định,4100258955
3048,Tổng công ty PISICO Bình Định - CÔNG TY CỔ PHẦN,4100258987
3049,CÔNG TY CỔ PHẦN Lương thực Bình Định,4100259042
3050,CÔNG TY CỔ PHẦN Phú Tài,4100259236
3051,Công ty cổ phần Cảng Thị Nại,4100259282
3052,CÔNG TY CỔ PHẦN Dược - Trang Thiết Bị Y Tế Bình Định,4100259564
3053,Công Ty CP XNK Bình Định,4100259797
3054,CÔNG TY CỔ PHẦN In và Bao bì Bình Định,4100300251
3055,CÔNG TY CỔ PHẦN Khoáng sản Bình Định,4100390008
3056,CÔNG TY CỔ PHẦN Petec Bình Định,4100406219
3057,CÔNG TY CỔ PHẦN Đầu Tư Bitco Bình Định,4100431180
3058,CÔNG TY CỔ PHẦN Thủy điện Định Bình,4100541602
3059,CÔNG TY CỔ PHẦN Thủy điện Vĩnh Sơn-Sông Hinh,4100562786
3060,Công ty Cổ phần An Trường An,4100577172
3061,CÔNG TY CỔ PHẦN Tân Cảng Quy Nhơn,4100694020
3062,CÔNG TY CỔ PHẦN Phân Bón và Hóa Chất Dầu Khí Miền Trung,4100733174
3063,CÔNG TY CỔ PHẦN Bia Sài Gòn - Miền Trung,4100739909
3064,Tổng CÔNG TY CỔ PHẦN Bảo Hiểm Bưu Điện,
3065,Công ty Cổ phần Dệt - May Nha Trang,4200237973
3066,CÔNG TY CỔ PHẦN Cấp thoát nước Khánh Hòa,4200238007
3067,CÔNG TY CỔ PHẦN Cảng Cam Ranh,4200272350
3068,CÔNG TY CỔ PHẦN Tư vấn xây dựng Điện 4,4200385474
3069,CÔNG TY CỔ PHẦN Môi trường đô thị Nha Trang,4200444916
3070,CÔNG TY CỔ PHẦN Vắc xin và sinh phẩm Nha Trang,4200451832
3071,CÔNG TY CỔ PHẦN VINPEARL,4200456848
3072,CÔNG TY CỔ PHẦN Đầu tư và Phát triển Điện Miền Trung,4200519791
3073,Công ty cổ phần Phát hành sách Khánh Hòa,4200535578
3074,CÔNG TY CỔ PHẦN Đầu tư và Xây dựng VNECO 9,4200580651
3075,CÔNG TY CỔ PHẦN Điện lực Khánh Hòa,4200601069
3076,Công ty Cổ phần Đầu tư VCN,4200644489
3077,Công ty cổ phần Khánh Tân,4200649092
3078,CÔNG TY CỔ PHẦN SÔNG ĐÀ NHA TRANG,4200719977
3079,CÔNG TY CỔ PHẦN DỊCH VỤ SÂN BAY QUỐC TẾ CAM RANH,4200810665
3080,Công ty Cổ phần Nước giải khát Yến sào Khánh Hòa,4201624478
3081,Công ty Cổ phần Nước giải khát Sanest Khánh Hòa,4201675916
3082,Công ty Cổ phần Nước giải khát SANNA Khánh Hòa,4201675930
3083,CÔNG TY CỔ PHẦN Đường Quảng Ngãi,4300205943
3084,Công ty Cổ phần Licogi Quảng Ngãi,4300208207
3085,Công ty cổ phần Môi trường Đô thị Quảng Ngãi,4300225555
3086,CÔNG TY CỔ PHẦN Đầu tư xây dựng và du lịch IDICO,4300293072
3087,Công ty CP Nông sản thực phẩm Quảng Ngãi,4300321643
3088,Công ty Cổ phần Thủy điện Nước Trong,4300322171
3089,CÔNG TY CỔ PHẦN Cấp thoát nước và xây dựng Quảng Ngãi,4300326264
3090,CÔNG TY CỔ PHẦN BIA SÀI GÒN - QUẢNG NGÃI,4300338460
3091,CÔNG TY CỔ PHẦN Dịch vụ Dầu khí Quảng Ngãi PTSC,4300351623
3092,CÔNG TY CỔ PHẦN Xây lắp dầu khí Miền Trung,4300368987
3093,CÔNG TY CỔ PHẦN Lọc hóa dầu Bình Sơn,4300378569
3094,Công ty cổ phần Nhà và Thương mại Dầu khí,4300429492
3095,Tổng CÔNG TY CỔ PHẦN Bảo hiểm Quân đội,
3096,CÔNG TY CỔ PHẦN Xăng dầu dầu khí Phú Yên,4400114094
3097,Công ty cổ phần Cấp thoát nước Phú Yên,4400115690
3098,CÔNG TY CỔ PHẦN Môi trường đô thị Phú Yên,4400115884
3099,CÔNG TY CỔ PHẦN Thuận Thảo,4400123162
3100,Công ty Cổ phần Lilama 45.3,4400135344
3101,CÔNG TY CỔ PHẦN Sông Đà 6,4400135552
3102,CÔNG TY CỔ PHẦN Thủy điện Sông Ba Hạ,4400415302
3103,CÔNG TY CỔ PHẦN Xuất khẩu nông sản Ninh Thuận,4500213606
3104,CÔNG TY CỔ PHẦN Cấp nước Ninh Thuận,4500289362
3105,CÔNG TY CỔ PHẦN Kim loại màu Thái Nguyên - Vimico,4600100003
3106,CÔNG TY CỔ PHẦN Nước sạch Thái Nguyên,4600100109
3107,CÔNG TY CỔ PHẦN Gang Thép Thái Nguyên,4600100155
3108,Công ty cổ phần MEINFA,4600283621
3109,CÔNG TY CỔ PHẦN Đầu tư và Thương mại TNG,4600305723
3110,Công ty cổ phần thương mại & khai thác khoáng sản Dương Hiếu,4600341471
3111,CÔNG TY CỔ PHẦN Tập đoàn vật liệu chịu lửa Thái Nguyên,4600346712
3112,Công ty cổ phần STH HOLDINGS,4600346889
3113,CÔNG TY CỔ PHẦN Tập đoàn Khách sạn Đông Á,4600349907
3114,CÔNG TY CỔ PHẦN Cơ khí Phổ Yên,4600355393
3115,CÔNG TY CỔ PHẦN Phụ tùng máy số 1,4600358468
3116,CÔNG TY CỔ PHẦN Tập đoàn Tiến bộ,4600359768
3117,CÔNG TY CỔ PHẦN Xi măng Quán Triều - VVMI,4600409377
3118,CÔNG TY CỔ PHẦN Cán thép Thái Trung,4600451322
3119,CÔNG TY CỔ PHẦN Sức khỏe Hồi Sinh Việt Nam,4600483821
3120,Công ty TNHH Khai thác chế biến khoáng sản Núi Pháo,4600864513
3121,CÔNG TY CỔ PHẦN Đầu tư và Phát triển TDT,4600941221
3122,CÔNG TY CỔ PHẦN Tập đoàn bệnh viện TNH,4601039023
3123,CÔNG TY CỔ PHẦN Khoáng sản Bắc Kạn,4700149595
3124,CÔNG TY CỔ PHẦN Gạch men Chang Yih,4.72033E+11
3125,Công ty cổ phần Mía đường Cao Bằng,4800104012
3126,CÔNG TY CỔ PHẦN Khoáng sản và Luyện kim Cao Bằng,4800129232
3127,CÔNG TY CỔ PHẦN Du lịch và thương mại Bằng Giang Cao Bằng - Vimico,4800130044
3128,CÔNG TY CỔ PHẦN Gang thép Cao Bằng,4800162247
3129,CÔNG TY CỔ PHẦN Du lịch và Xuất nhập khẩu Lạng Sơn,4900101456
3130,CÔNG TY CỔ PHẦN Cấp thoát nước Lạng Sơn,4900101738
3131,CÔNG TY CỔ PHẦN Chợ Lạng Sơn,4900102530
3132,CÔNG TY CỔ PHẦN Xi măng Lạng Sơn (CÔNG TY CỔ PHẦN Xi măng Hồng Phong),4900102650
3133,CÔNG TY CỔ PHẦN Xây dựng thương mại và khoáng sản Hoàng Phúc,4900270327
3134,Tổng Công ty Cổ phần Bảo hiểm DBV,
3135,Công ty Cổ phần Cấp thoát nước Tuyên Quang,5000126040
3136,CÔNG TY CỔ PHẦN Cơ khí và Khoáng sản Hà Giang,5100101762
3137,CÔNG TY CỔ PHẦN ô tô Giải Phóng,5100165283
3138,CÔNG TY CỔ PHẦN Thủy điện Nậm Mu,5100174626
3139,Công ty cổ phần Tập đoàn Dược Bảo Châu,5100425051
3140,Công ty cổ phần lâm nông sản thực phẩm Yên Bái,5200116441
3141,CÔNG TY CỔ PHẦN XI MĂNG YÊN BÌNH,5200213597
3142,CÔNG TY CỔ PHẦN Xi măng và Khoáng sản Yên Bái,5200216647
3143,Công ty cổ phần Sứ kỹ thuật Hoàng Liên Sơn,5200216710
3144,CÔNG TY CỔ PHẦN Thủy điện Thác Bà,5200240495
3145,CÔNG TY CỔ PHẦN Khoáng sản Viglacera,5200284005
3146,CÔNG TY CỔ PHẦN AN TIẾN INDUSTRIES,5200466372
3147,CÔNG TY CỔ PHẦN Khoáng sản Công nghiệp Yên Bái,5200824701
3148,Công ty Cổ phần Môi trường Đô thị tỉnh Lào Cai,5300133049
3149,CÔNG TY CỔ PHẦN Khai thác và Chế biến Khoáng sản Lào Cai,5300208618
3150,CÔNG TY CỔ PHẦN Đầu tư và Phát triển điện miền Bắc 2,5300215527
3151,Công ty cổ phần thủy điện Sử Pán 2,5300226455
3152,CÔNG TY CỔ PHẦN Vàng Lào Cai,5300238161
3153,CÔNG TY CỔ PHẦN Thủy điện Bắc Hà,5300240587
3154,CÔNG TY CỔ PHẦN Phốt pho Apatit Việt Nam,5300656602
3155,CÔNG TY CỔ PHẦN Vận Tải Bảo Thắng,5300808206
3156,Công ty cổ phần Lilama 10,5400101273
3157,Công ty Cổ phần Sông Đà 7,5400105091
3158,CÔNG TY CỔ PHẦN Thương mại Đầu tư SHB,5400213153
3159,Công ty cổ phần Sông Đà 7.02,5400232452
3160,Công ty Cổ phần Cơ khí - Lắp máy Sông Đà,5400240573
3161,Công ty cổ phần Đầu tư QP Xanh,5400257584
3162,CÔNG TY CỔ PHẦN ĐẦU TƯ NƯỚC SẠCH SÔNG ĐÀ,5400310164
3163,Công ty CP Giống bò sữa Mộc Châu,5500154060
3164,CÔNG TY CỔ PHẦN Cấp nước Sơn La,5500154649
3165,CÔNG TY CỔ PHẦN Mía đường Sơn La,5500155321
3166,Công ty Cổ phần Đầu tư và Phát triển điện Tây Bắc,5500271984
3167,CÔNG TY CỔ PHẦN Sông Đà 7.04,5500296523
3168,Công ty cổ phần Chế biến Nông sản Hồng Hà Sơn La,5500512492
3169,Tổng CÔNG TY CỔ PHẦN Bảo hiểm Sài Gòn - Hà Nội,
3170,CÔNG TY CỔ PHẦN Nước sạch Quảng Ninh,5700100104
3171,CÔNG TY CỔ PHẦN Cảng Quảng Ninh,5700100231
3172,CÔNG TY CỔ PHẦN Xi măng và Xây dựng Quảng Ninh,5700100263
3173,Công ty Cổ phần Giám định - Vinacomin,5700100552
3174,CÔNG TY CỔ PHẦN Vật tư - TKV,5700100707
3175,CÔNG TY CỔ PHẦN Than Cao Sơn - TKV,5700101098
3176,CÔNG TY CỔ PHẦN Viglacera Hạ Long,5700101147
3177,CÔNG TY CỔ PHẦN Than Mông Dương - Vinacomin,5700101203
3178,CÔNG TY CỔ PHẦN Than Hà Tu - Vinacomin,5700101323
3179,CÔNG TY CỔ PHẦN Sách và thiết bị trường học Quảng Ninh,5700101549
3180,CÔNG TY CỔ PHẦN Than Hà Lầm - Vinacomin,5700101637
3181,Công ty cổ phần Than Núi Béo – Vinacomin,5700101700
3182,CÔNG TY CỔ PHẦN Than Vàng Danh - Vinacomin,5700101877
3183,CÔNG TY CỔ PHẦN Quốc tế Hoàng Gia,5700102119
3184,Công ty Cổ phần DS3,5700102567
3185,CÔNG TY CỔ PHẦN Công nghiệp ôtô - Vinacomin,5700353722
3186,CÔNG TY CỔ PHẦN Khoáng sản và Vật liệu Xây dựng Hưng Long,5700378910
3187,CÔNG TY CỔ PHẦN Nước khoáng Quảng Ninh,5700379618
3188,CÔNG TY CỔ PHẦN BIA VÀ NƯỚC GIẢI KHÁT HẠ LONG,5700433939
3189,CÔNG TY CỔ PHẦN Nhiệt điện Quảng Ninh,5700434869
3190,Công ty cổ phần Gốm xây dựng Yên Hưng,5700475745
3191,CÔNG TY CỔ PHẦN Vận tải và đưa đón thợ mỏ - Vinacomin,5700477326
3192,Công ty cổ phần THông Quảng Ninh,5700478344
3193,CÔNG TY CỔ PHẦN Viglacera Đông Triều,5700486105
3194,CÔNG TY CỔ PHẦN Chế tạo máy - Vinacomin,5700495999
3195,CÔNG TY CỔ PHẦN Cơ điện Uông Bí - Vinacomin,5700526340
3196,Công ty cổ phần Cơ khí Mạo Khê - Vinacomin,5700526478
3197,CÔNG TY CỔ PHẦN Vận tải thủy - VINACOMIN,5700647458
3198,CÔNG TY CỔ PHẦN Đầu tư Cảng Cái Lân,5700688013
3199,Công ty Cổ phần 397,5701435907
3200,CÔNG TY CỔ PHẦN Địa chất mỏ - TKV,5701436805
3201,Công ty cổ phần Vận tải và Chế biến Than Đông Bắc,5701650781
3202,Công ty cổ phần Than Đèo Nai - Cọc Sáu - TKV,5702162138
3203,Công Ty Cổ Phần Dược Lâm Đồng (Ladophar),5800000047
3204,CÔNG TY CỔ PHẦN Địa ốc Đà Lạt,5800000142
3205,CÔNG TY CỔ PHẦN Cấp thoát nước Lâm Đồng,5800000174
3206,CÔNG TY CỔ PHẦN Đầu tư và Xây dựng Thủy lợi Lâm Đồng,5800000424
3207,CÔNG TY CỔ PHẦN Dịch vụ Đô thị Đà Lạt,5800075878
